hash,pvalue,oddsratio,count_in_samples,count_in_background,total_count,p_adj
604401287339734,1.0,1.0,2,2,2,1.0
603978054823121,1.0,1.0,2,2,2,1.0
602109963021818,1.0,1.0,2,2,2,1.0
600564580201725,1.0,1.0,2,2,2,1.0
599142022976657,1.0,1.0,2,2,2,1.0
598928976125533,1.0,1.0,2,2,2,1.0
597166620315314,1.0,1.0,2,2,2,1.0
596648421171710,1.0,1.0,2,2,2,1.0
592077965366412,1.0,1.0,2,2,2,1.0
591914290888880,1.0,1.0,2,2,2,1.0
591131316928652,1.0,1.0,1,1,2,1.0
590793504747919,1.0,1.0,2,2,2,1.0
590401380290088,1.0,1.0,1,1,2,1.0
589495864297319,1.0,1.0,2,2,2,1.0
613068410903471,1.0,1.0,2,2,2,1.0
699313494506044,1.0,1.0,2,2,2,1.0
614813237596623,1.0,1.0,1,1,2,1.0
617982520626450,1.0,1.0,2,2,2,1.0
641289320169334,1.0,1.0,2,2,2,1.0
640255478334110,1.0,1.0,2,2,2,1.0
636940893207148,1.0,1.0,2,2,2,1.0
636673880913980,1.0,1.0,2,2,2,1.0
635824156988675,1.0,1.0,2,2,2,1.0
635748113224745,1.0,1.0,2,2,2,1.0
633018081586902,1.0,1.0,2,2,2,1.0
630371106085709,1.0,1.0,2,2,2,1.0
628655099355793,1.0,1.0,2,2,2,1.0
627985363568983,1.0,1.0,2,2,2,1.0
626883120457589,1.0,1.0,2,2,2,1.0
626407909353685,1.0,1.0,2,2,2,1.0
624970391428701,1.0,1.0,2,2,2,1.0
622808116312564,1.0,1.0,2,2,2,1.0
621175479200031,1.0,1.0,2,2,2,1.0
619620052476759,1.0,1.0,2,2,2,1.0
618150530443568,1.0,1.0,2,2,2,1.0
615944773455656,1.0,1.0,2,2,2,1.0
700029566071803,1.0,1.0,2,2,2,1.0
700116518246056,1.0,1.0,2,2,2,1.0
701556666010448,1.0,1.0,2,2,2,1.0
778459572302003,1.0,1.0,2,2,2,1.0
776797290857561,1.0,1.0,1,1,2,1.0
770951939374651,1.0,1.0,2,2,2,1.0
769048256271767,1.0,1.0,2,2,2,1.0
768671986687621,1.0,1.0,2,2,2,1.0
768134673798469,1.0,1.0,2,2,2,1.0
767623455339942,1.0,1.0,2,2,2,1.0
766190970861625,1.0,1.0,2,2,2,1.0
763380597155951,1.0,1.0,1,1,2,1.0
763333709406550,1.0,1.0,2,2,2,1.0
763120660802459,1.0,1.0,2,2,2,1.0
762320108851340,1.0,1.0,2,2,2,1.0
758736586709611,1.0,1.0,2,2,2,1.0
757316302090273,1.0,1.0,2,2,2,1.0
753547450105523,1.0,1.0,2,2,2,1.0
753290529958481,1.0,1.0,2,2,2,1.0
751553797478066,1.0,1.0,2,2,2,1.0
779729817257087,1.0,1.0,2,2,2,1.0
751550390981750,1.0,1.0,2,2,2,1.0
779812534770701,1.0,1.0,2,2,2,1.0
781559416618121,1.0,1.0,2,2,2,1.0
809140586716972,1.0,1.0,2,2,2,1.0
806685310489793,1.0,1.0,2,2,2,1.0
799868570008239,1.0,1.0,2,2,2,1.0
799167576126434,1.0,1.0,2,2,2,1.0
796476162699587,1.0,1.0,2,2,2,1.0
795181238975140,1.0,1.0,2,2,2,1.0
793163827862819,1.0,1.0,2,2,2,1.0
791789045915715,1.0,1.0,2,2,2,1.0
790803458005648,1.0,1.0,2,2,2,1.0
790005161767024,1.0,1.0,2,2,2,1.0
789032699649290,1.0,1.0,2,2,2,1.0
788603398378989,1.0,1.0,2,2,2,1.0
788300618643083,1.0,1.0,2,2,2,1.0
788218340699596,1.0,1.0,2,2,2,1.0
785073093290025,1.0,1.0,2,2,2,1.0
784192339433198,1.0,1.0,2,2,2,1.0
781935480565381,1.0,1.0,2,2,2,1.0
780576418264796,1.0,1.0,1,1,2,1.0
588993356286549,1.0,1.0,2,2,2,1.0
751193412087257,1.0,1.0,2,2,2,1.0
745683724064039,1.0,1.0,2,2,2,1.0
718693644755525,1.0,1.0,2,2,2,1.0
716263476208766,1.0,1.0,2,2,2,1.0
715631782125412,1.0,1.0,2,2,2,1.0
714816666626379,1.0,1.0,2,2,2,1.0
714614099349240,1.0,1.0,2,2,2,1.0
713576681966622,1.0,1.0,2,2,2,1.0
712844406600135,1.0,1.0,2,2,2,1.0
710786644969050,1.0,1.0,2,2,2,1.0
710766949125375,1.0,1.0,1,1,2,1.0
710333050046976,1.0,1.0,1,1,2,1.0
709868750825071,1.0,1.0,2,2,2,1.0
706044587732435,1.0,1.0,2,2,2,1.0
705751214211799,1.0,1.0,2,2,2,1.0
705530331595890,1.0,1.0,2,2,2,1.0
704057568150268,1.0,1.0,1,1,2,1.0
702926808534584,1.0,1.0,2,2,2,1.0
702857267630046,1.0,1.0,2,2,2,1.0
719665714701901,1.0,1.0,1,1,2,1.0
749491202485759,1.0,1.0,2,2,2,1.0
720664533921985,1.0,1.0,2,2,2,1.0
722308188729643,1.0,1.0,2,2,2,1.0
745671089830216,1.0,1.0,2,2,2,1.0
745654239320358,1.0,1.0,1,1,2,1.0
745467819673167,1.0,1.0,2,2,2,1.0
743478955136856,1.0,1.0,2,2,2,1.0
743360165020700,1.0,1.0,1,1,2,1.0
742241631819789,1.0,1.0,2,2,2,1.0
742001839074192,1.0,1.0,2,2,2,1.0
741458141972864,1.0,1.0,2,2,2,1.0
739441716378704,1.0,1.0,2,2,2,1.0
737457283013455,1.0,1.0,2,2,2,1.0
736201632553891,1.0,1.0,2,2,2,1.0
734577560843039,1.0,1.0,2,2,2,1.0
733751063453019,1.0,1.0,2,2,2,1.0
729824348724345,1.0,1.0,2,2,2,1.0
729061322676943,1.0,1.0,2,2,2,1.0
726901595809619,1.0,1.0,2,2,2,1.0
723748383624483,1.0,1.0,2,2,2,1.0
722037647268437,1.0,1.0,2,2,2,1.0
811614750923032,1.0,1.0,2,2,2,1.0
588679390032598,1.0,1.0,2,2,2,1.0
587490192167441,1.0,1.0,2,2,2,1.0
440990202635660,1.0,1.0,2,2,2,1.0
440354389504922,1.0,1.0,2,2,2,1.0
437622574391540,1.0,1.0,2,2,2,1.0
437473646153020,1.0,1.0,2,2,2,1.0
436368724703143,1.0,1.0,2,2,2,1.0
435166577338815,1.0,1.0,2,2,2,1.0
432243977442293,1.0,1.0,2,2,2,1.0
442199723986509,1.0,1.0,1,1,2,1.0
429616172302257,1.0,1.0,2,2,2,1.0
427019416231217,1.0,1.0,1,1,2,1.0
423596766301664,1.0,1.0,2,2,2,1.0
422350113913089,1.0,1.0,2,2,2,1.0
420790201472333,1.0,1.0,2,2,2,1.0
416743796109267,1.0,1.0,2,2,2,1.0
415213899885226,1.0,1.0,2,2,2,1.0
414552916067434,1.0,1.0,2,2,2,1.0
428919250727607,1.0,1.0,2,2,2,1.0
443825243607383,1.0,1.0,2,2,2,1.0
445285848448095,1.0,1.0,2,2,2,1.0
445454718043400,1.0,1.0,1,1,2,1.0
468595306355733,1.0,1.0,2,2,2,1.0
467921791782163,1.0,1.0,2,2,2,1.0
467850271443388,1.0,1.0,2,2,2,1.0
466502788122031,1.0,1.0,2,2,2,1.0
465435294835668,1.0,1.0,2,2,2,1.0
464550102730105,1.0,1.0,2,2,2,1.0
463881148149697,1.0,1.0,2,2,2,1.0
463573880479758,1.0,1.0,2,2,2,1.0
463020220752696,1.0,1.0,2,2,2,1.0
461444979138438,1.0,1.0,2,2,2,1.0
459409976394318,1.0,1.0,2,2,2,1.0
454402353059068,1.0,1.0,2,2,2,1.0
450423940949098,1.0,1.0,2,2,2,1.0
449504549352647,1.0,1.0,1,1,2,1.0
448989307079551,1.0,1.0,2,2,2,1.0
446543849164144,1.0,1.0,2,2,2,1.0
446375547206333,1.0,1.0,2,2,2,1.0
413584599754032,1.0,1.0,2,2,2,1.0
412374128695802,1.0,1.0,2,2,2,1.0
412186238605333,1.0,1.0,2,2,2,1.0
411164713470678,1.0,1.0,2,2,2,1.0
364070512196486,1.0,1.0,1,1,2,1.0
361294306962517,1.0,1.0,2,2,2,1.0
361280382783184,1.0,1.0,2,2,2,1.0
360194477677441,1.0,1.0,2,2,2,1.0
359734695401415,1.0,1.0,2,2,2,1.0
356549852955939,1.0,1.0,2,2,2,1.0
356200343343643,1.0,1.0,2,2,2,1.0
354499481182627,1.0,1.0,2,2,2,1.0
352779622381655,1.0,1.0,2,2,2,1.0
351789673373382,1.0,1.0,2,2,2,1.0
349939301689095,1.0,1.0,2,2,2,1.0
347511180156577,1.0,1.0,2,2,2,1.0
347151045896886,1.0,1.0,2,2,2,1.0
346741100581762,1.0,1.0,1,1,2,1.0
345303615385252,1.0,1.0,2,2,2,1.0
344418720731353,1.0,1.0,2,2,2,1.0
343058254483662,1.0,1.0,1,1,2,1.0
365700186409936,1.0,1.0,2,2,2,1.0
469838423991785,1.0,1.0,2,2,2,1.0
367379259919664,1.0,1.0,2,2,2,1.0
370734817542123,1.0,1.0,2,2,2,1.0
410672693537094,1.0,1.0,2,2,2,1.0
399784353649993,1.0,1.0,2,2,2,1.0
397092849047161,1.0,1.0,2,2,2,1.0
394926146855303,1.0,1.0,1,1,2,1.0
394395193221696,1.0,1.0,2,2,2,1.0
391549804677179,1.0,1.0,2,2,2,1.0
391264367498189,1.0,1.0,1,1,2,1.0
391254190431931,1.0,1.0,2,2,2,1.0
386768259207195,1.0,1.0,1,1,2,1.0
383630308234358,1.0,1.0,2,2,2,1.0
378649371345049,1.0,1.0,2,2,2,1.0
374764177846531,1.0,1.0,2,2,2,1.0
374242145427886,1.0,1.0,2,2,2,1.0
373882577677848,1.0,1.0,2,2,2,1.0
372760862436221,1.0,1.0,2,2,2,1.0
372457046867763,1.0,1.0,2,2,2,1.0
372084229592775,1.0,1.0,2,2,2,1.0
369744981478382,1.0,1.0,1,1,2,1.0
469845846419671,1.0,1.0,2,2,2,1.0
472018866107911,1.0,1.0,2,2,2,1.0
472126402336877,1.0,1.0,2,2,2,1.0
554103019947745,1.0,1.0,2,2,2,1.0
553780705827303,1.0,1.0,2,2,2,1.0
552630915191661,1.0,1.0,2,2,2,1.0
548712319522446,1.0,1.0,2,2,2,1.0
546462912075705,1.0,1.0,2,2,2,1.0
545715163683946,1.0,1.0,2,2,2,1.0
544828580902077,1.0,1.0,2,2,2,1.0
543919261394722,1.0,1.0,2,2,2,1.0
539407781770695,1.0,1.0,1,1,2,1.0
538677424135866,1.0,1.0,2,2,2,1.0
533818328528270,1.0,1.0,1,1,2,1.0
533220972718258,1.0,1.0,1,1,2,1.0
532538620578966,1.0,1.0,2,2,2,1.0
527752424181895,1.0,1.0,2,2,2,1.0
526409302920690,1.0,1.0,2,2,2,1.0
523331228938417,1.0,1.0,2,2,2,1.0
523326622977707,1.0,1.0,2,2,2,1.0
556246714212454,1.0,1.0,2,2,2,1.0
523031766914485,1.0,1.0,2,2,2,1.0
556800495500839,1.0,1.0,2,2,2,1.0
559198718246637,1.0,1.0,2,2,2,1.0
587413254379793,1.0,1.0,2,2,2,1.0
584745345485456,1.0,1.0,1,1,2,1.0
583477644329906,1.0,1.0,2,2,2,1.0
582566219680362,1.0,1.0,2,2,2,1.0
581361246453315,1.0,1.0,2,2,2,1.0
570545501191796,1.0,1.0,2,2,2,1.0
570483324403208,1.0,1.0,2,2,2,1.0
567363535557087,1.0,1.0,2,2,2,1.0
564695389180161,1.0,1.0,2,2,2,1.0
563644524051758,1.0,1.0,2,2,2,1.0
563186198001500,1.0,1.0,2,2,2,1.0
562837613416044,1.0,1.0,2,2,2,1.0
562043489721798,1.0,1.0,2,2,2,1.0
561276669306615,1.0,1.0,2,2,2,1.0
560995359500817,1.0,1.0,2,2,2,1.0
560347124603449,1.0,1.0,1,1,2,1.0
560018078607324,1.0,1.0,2,2,2,1.0
559159422030774,1.0,1.0,2,2,2,1.0
587723975652514,1.0,1.0,2,2,2,1.0
522874961576565,1.0,1.0,2,2,2,1.0
519926269240780,1.0,1.0,1,1,2,1.0
491618168912604,1.0,1.0,2,2,2,1.0
491405115918722,1.0,1.0,2,2,2,1.0
491278934962862,1.0,1.0,1,1,2,1.0
490506083574179,1.0,1.0,2,2,2,1.0
487988528725577,1.0,1.0,2,2,2,1.0
484666951255512,1.0,1.0,1,1,2,1.0
480558366365179,1.0,1.0,2,2,2,1.0
480254550997202,1.0,1.0,2,2,2,1.0
478510972042773,1.0,1.0,2,2,2,1.0
478016518055363,1.0,1.0,2,2,2,1.0
475287751798134,1.0,1.0,2,2,2,1.0
474754753979031,1.0,1.0,1,1,2,1.0
473789455000319,1.0,1.0,2,2,2,1.0
473632372439577,1.0,1.0,2,2,2,1.0
472895742113539,1.0,1.0,2,2,2,1.0
472484854820631,1.0,1.0,2,2,2,1.0
472407877296804,1.0,1.0,1,1,2,1.0
493769756889625,1.0,1.0,1,1,2,1.0
521762567228731,1.0,1.0,2,2,2,1.0
493978900838950,1.0,1.0,2,2,2,1.0
496040033060110,1.0,1.0,1,1,2,1.0
516778380572578,1.0,1.0,2,2,2,1.0
515142178362209,1.0,1.0,2,2,2,1.0
514696048486710,1.0,1.0,1,1,2,1.0
513599947736945,1.0,1.0,1,1,2,1.0
513247522435156,1.0,1.0,2,2,2,1.0
510445491305888,1.0,1.0,2,2,2,1.0
508090796903937,1.0,1.0,2,2,2,1.0
507966565831009,1.0,1.0,2,2,2,1.0
506253711683163,1.0,1.0,2,2,2,1.0
504503141980658,1.0,1.0,1,1,2,1.0
502460918998755,1.0,1.0,2,2,2,1.0
501127829242812,1.0,1.0,2,2,2,1.0
500730519012034,1.0,1.0,2,2,2,1.0
500593865769800,1.0,1.0,2,2,2,1.0
498509298962592,1.0,1.0,2,2,2,1.0
498461460808116,1.0,1.0,2,2,2,1.0
497965344112124,1.0,1.0,2,2,2,1.0
495438313893696,1.0,1.0,2,2,2,1.0
339110126385546,1.0,1.0,2,2,2,1.0
811966842555025,1.0,1.0,1,1,2,1.0
815334158162086,1.0,1.0,2,2,2,1.0
1135645922360456,1.0,1.0,1,1,2,1.0
1134818878222777,1.0,1.0,2,2,2,1.0
1134254087588213,1.0,1.0,2,2,2,1.0
1134213569476522,1.0,1.0,2,2,2,1.0
1131472304699071,1.0,1.0,2,2,2,1.0
1130580874044261,1.0,1.0,2,2,2,1.0
1130561469831796,1.0,1.0,2,2,2,1.0
1136135122548216,1.0,1.0,2,2,2,1.0
1129616864168250,1.0,1.0,2,2,2,1.0
1129043550411823,1.0,1.0,2,2,2,1.0
1127827522113328,1.0,1.0,2,2,2,1.0
1125105064219564,1.0,1.0,2,2,2,1.0
1124638729836141,1.0,1.0,2,2,2,1.0
1123234605411535,1.0,1.0,2,2,2,1.0
1123178889155905,1.0,1.0,2,2,2,1.0
1121308374444376,1.0,1.0,1,1,2,1.0
1129422939707251,1.0,1.0,2,2,2,1.0
1136604970367861,1.0,1.0,2,2,2,1.0
1138502646677056,1.0,1.0,2,2,2,1.0
1144123032854620,1.0,1.0,2,2,2,1.0
1170227974564329,1.0,1.0,2,2,2,1.0
1167263983236645,1.0,1.0,2,2,2,1.0
1166962132535199,1.0,1.0,2,2,2,1.0
1163234502889632,1.0,1.0,2,2,2,1.0
1159731492161935,1.0,1.0,2,2,2,1.0
1158848131353355,1.0,1.0,2,2,2,1.0
1157291176731069,1.0,1.0,2,2,2,1.0
1156900705670062,1.0,1.0,2,2,2,1.0
1156682063056915,1.0,1.0,2,2,2,1.0
1154514958555777,1.0,1.0,2,2,2,1.0
1152873003024109,1.0,1.0,1,1,2,1.0
1152452081113314,1.0,1.0,2,2,2,1.0
1151989098354730,1.0,1.0,2,2,2,1.0
1151197215017800,1.0,1.0,2,2,2,1.0
1147798853152728,1.0,1.0,2,2,2,1.0
1147422360111619,1.0,1.0,2,2,2,1.0
1144313884394131,1.0,1.0,2,2,2,1.0
1119750240565791,1.0,1.0,2,2,2,1.0
1117744024489064,1.0,1.0,2,2,2,1.0
1117135771555161,1.0,1.0,2,2,2,1.0
1116394546876777,1.0,1.0,2,2,2,1.0
1087411364772691,1.0,1.0,2,2,2,1.0
1087334222215013,1.0,1.0,2,2,2,1.0
1086509825628748,1.0,1.0,2,2,2,1.0
1086338407540638,1.0,1.0,2,2,2,1.0
1086286234997077,1.0,1.0,2,2,2,1.0
1086256145778818,1.0,1.0,2,2,2,1.0
1084102775199040,1.0,1.0,2,2,2,1.0
1079721254985859,1.0,1.0,2,2,2,1.0
1077951130992854,1.0,1.0,2,2,2,1.0
1076911880495802,1.0,1.0,2,2,2,1.0
1075100676569483,1.0,1.0,2,2,2,1.0
1073541541578985,1.0,1.0,2,2,2,1.0
1073091725051746,1.0,1.0,2,2,2,1.0
1072630228956229,1.0,1.0,2,2,2,1.0
1069094905059809,1.0,1.0,2,2,2,1.0
1067050849688957,1.0,1.0,2,2,2,1.0
1066712121521957,1.0,1.0,2,2,2,1.0
1087703856130330,1.0,1.0,2,2,2,1.0
1171740802180885,1.0,1.0,2,2,2,1.0
1087976049031195,1.0,1.0,2,2,2,1.0
1089090408605546,1.0,1.0,2,2,2,1.0
1116119648661392,1.0,1.0,2,2,2,1.0
1115515814753016,1.0,1.0,2,2,2,1.0
1115089167619346,1.0,1.0,2,2,2,1.0
1114782032953176,1.0,1.0,2,2,2,1.0
1113800728024801,1.0,1.0,2,2,2,1.0
1111367304860135,1.0,1.0,2,2,2,1.0
1109733133324199,1.0,1.0,2,2,2,1.0
1109117068579455,1.0,1.0,2,2,2,1.0
1107879744294874,1.0,1.0,2,2,2,1.0
1107468405681476,1.0,1.0,2,2,2,1.0
1107075614453467,1.0,1.0,2,2,2,1.0
1105548816140358,1.0,1.0,2,2,2,1.0
1103706039845634,1.0,1.0,2,2,2,1.0
1099725838386821,1.0,1.0,2,2,2,1.0
1093532827881780,1.0,1.0,2,2,2,1.0
1093352331079788,1.0,1.0,2,2,2,1.0
1092083955374510,1.0,1.0,2,2,2,1.0
1087990383474683,1.0,1.0,2,2,2,1.0
1175201742546851,1.0,1.0,1,1,2,1.0
1175286503566246,1.0,1.0,2,2,2,1.0
1175290050783853,1.0,1.0,2,2,2,1.0
1271161641062605,1.0,1.0,2,2,2,1.0
1269546383445548,1.0,1.0,2,2,2,1.0
1268638943967336,1.0,1.0,2,2,2,1.0
1264776378468292,1.0,1.0,2,2,2,1.0
1264567344751689,1.0,1.0,2,2,2,1.0
1262954252761491,1.0,1.0,2,2,2,1.0
1262227844134239,1.0,1.0,2,2,2,1.0
1261834126236319,1.0,1.0,1,1,2,1.0
1261778313995113,1.0,1.0,2,2,2,1.0
1259728497844255,1.0,1.0,2,2,2,1.0
1259022128750340,1.0,1.0,2,2,2,1.0
1254730317555627,1.0,1.0,2,2,2,1.0
1254287446525172,1.0,1.0,2,2,2,1.0
1253801910061895,1.0,1.0,2,2,2,1.0
1253479602100067,1.0,1.0,2,2,2,1.0
1249313231284321,1.0,1.0,2,2,2,1.0
1248562200798663,1.0,1.0,2,2,2,1.0
1272157604546217,1.0,1.0,2,2,2,1.0
1248504391986796,1.0,1.0,2,2,2,1.0
1273442155862129,1.0,1.0,2,2,2,1.0
1275062094659387,1.0,1.0,2,2,2,1.0
1292768725499145,1.0,1.0,2,2,2,1.0
1292284889222004,1.0,1.0,2,2,2,1.0
1291630278249567,1.0,1.0,1,1,2,1.0
1290468971252306,1.0,1.0,2,2,2,1.0
1289670055306480,1.0,1.0,2,2,2,1.0
1288524670122577,1.0,1.0,2,2,2,1.0
1287788805246541,1.0,1.0,2,2,2,1.0
1286732194400786,1.0,1.0,2,2,2,1.0
1284889170655077,1.0,1.0,2,2,2,1.0
1283578251728768,1.0,1.0,2,2,2,1.0
1283456438882388,1.0,1.0,2,2,2,1.0
1282737976657434,1.0,1.0,2,2,2,1.0
1277687189922737,1.0,1.0,2,2,2,1.0
1276299788026879,1.0,1.0,2,2,2,1.0
1276275321943169,1.0,1.0,2,2,2,1.0
1275973471200738,1.0,1.0,2,2,2,1.0
1275248529580313,1.0,1.0,2,2,2,1.0
1274513672615332,1.0,1.0,2,2,2,1.0
1066323607824408,1.0,1.0,2,2,2,1.0
1247645851911901,1.0,1.0,2,2,2,1.0
1246221001179005,1.0,1.0,2,2,2,1.0
1202347798106726,1.0,1.0,2,2,2,1.0
1199542173464578,1.0,1.0,2,2,2,1.0
1198997701622504,1.0,1.0,2,2,2,1.0
1198220120845044,1.0,1.0,2,2,2,1.0
1198008543692707,1.0,1.0,2,2,2,1.0
1197624848266884,1.0,1.0,2,2,2,1.0
1197082171531664,1.0,1.0,2,2,2,1.0
1193424026124010,1.0,1.0,2,2,2,1.0
1193029171025036,1.0,1.0,2,2,2,1.0
1191453878372233,1.0,1.0,2,2,2,1.0
1189219428593068,1.0,1.0,2,2,2,1.0
1185368092277827,1.0,1.0,2,2,2,1.0
1184470801665109,1.0,1.0,2,2,2,1.0
1179927881062071,1.0,1.0,2,2,2,1.0
1179399396205462,1.0,1.0,2,2,2,1.0
1177735577899045,1.0,1.0,2,2,2,1.0
1175718616056402,1.0,1.0,1,1,2,1.0
1203663053486276,1.0,1.0,2,2,2,1.0
1246520422087084,1.0,1.0,2,2,2,1.0
1209655356377957,1.0,1.0,2,2,2,1.0
1213450057808993,1.0,1.0,2,2,2,1.0
1243165823165405,1.0,1.0,2,2,2,1.0
1240935309374785,1.0,1.0,2,2,2,1.0
1240286476721380,1.0,1.0,2,2,2,1.0
1239859427310292,1.0,1.0,2,2,2,1.0
1239182219797532,1.0,1.0,2,2,2,1.0
1237984878205780,1.0,1.0,2,2,2,1.0
1236590629184288,1.0,1.0,2,2,2,1.0
1227140635767401,1.0,1.0,2,2,2,1.0
1225687229869198,1.0,1.0,1,1,2,1.0
1224281281276778,1.0,1.0,2,2,2,1.0
1220879454415587,1.0,1.0,2,2,2,1.0
1220352674984631,1.0,1.0,2,2,2,1.0
1220287363473245,1.0,1.0,2,2,2,1.0
1216933189622083,1.0,1.0,2,2,2,1.0
1216648137465284,1.0,1.0,1,1,2,1.0
1216356237299196,1.0,1.0,2,2,2,1.0
1216018150395460,1.0,1.0,2,2,2,1.0
1210876295424556,1.0,1.0,2,2,2,1.0
813486346294917,1.0,1.0,2,2,2,1.0
1066304149231605,1.0,1.0,2,2,2,1.0
1064127979028933,1.0,1.0,2,2,2,1.0
897537701208806,1.0,1.0,2,2,2,1.0
896856962526026,1.0,1.0,2,2,2,1.0
895069688343065,1.0,1.0,2,2,2,1.0
893442988749633,1.0,1.0,2,2,2,1.0
891456288571233,1.0,1.0,2,2,2,1.0
888508698838343,1.0,1.0,2,2,2,1.0
888458563661457,1.0,1.0,2,2,2,1.0
898102345747233,1.0,1.0,2,2,2,1.0
886754851721236,1.0,1.0,2,2,2,1.0
883577788955846,1.0,1.0,1,1,2,1.0
881142408616141,1.0,1.0,2,2,2,1.0
880756589286071,1.0,1.0,2,2,2,1.0
879289429080435,1.0,1.0,2,2,2,1.0
878462558469340,1.0,1.0,2,2,2,1.0
873768932714508,1.0,1.0,2,2,2,1.0
872915027439906,1.0,1.0,2,2,2,1.0
883938902560634,1.0,1.0,2,2,2,1.0
901471058558509,1.0,1.0,1,1,2,1.0
901942935840418,1.0,1.0,1,1,2,1.0
902460572703152,1.0,1.0,2,2,2,1.0
928700146085894,1.0,1.0,2,2,2,1.0
928455500561228,1.0,1.0,2,2,2,1.0
926312922991894,1.0,1.0,1,1,2,1.0
922920997677835,1.0,1.0,1,1,2,1.0
920962113250227,1.0,1.0,2,2,2,1.0
920787300262220,1.0,1.0,1,1,2,1.0
919032598242001,1.0,1.0,2,2,2,1.0
917182335207414,1.0,1.0,2,2,2,1.0
917007688399279,1.0,1.0,2,2,2,1.0
916598359190448,1.0,1.0,1,1,2,1.0
913632945752945,1.0,1.0,2,2,2,1.0
912833115117608,1.0,1.0,2,2,2,1.0
912083445744652,1.0,1.0,2,2,2,1.0
911731579766020,1.0,1.0,2,2,2,1.0
911695847419199,1.0,1.0,2,2,2,1.0
910180936865503,1.0,1.0,2,2,2,1.0
905129940808591,1.0,1.0,2,2,2,1.0
872682978236566,1.0,1.0,2,2,2,1.0
872129753405783,1.0,1.0,2,2,2,1.0
870878597115840,1.0,1.0,2,2,2,1.0
868747996536069,1.0,1.0,2,2,2,1.0
837711300434098,1.0,1.0,2,2,2,1.0
837593301857292,1.0,1.0,1,1,2,1.0
835413920311570,1.0,1.0,2,2,2,1.0
834354717982107,1.0,1.0,2,2,2,1.0
831580102430902,1.0,1.0,1,1,2,1.0
829942745547236,1.0,1.0,2,2,2,1.0
829114476252752,1.0,1.0,1,1,2,1.0
827725271875493,1.0,1.0,2,2,2,1.0
823415488110748,1.0,1.0,2,2,2,1.0
823001762311498,1.0,1.0,2,2,2,1.0
822032288991561,1.0,1.0,2,2,2,1.0
821894822125479,1.0,1.0,2,2,2,1.0
821305375503173,1.0,1.0,2,2,2,1.0
821049051481755,1.0,1.0,1,1,2,1.0
817295032541766,1.0,1.0,2,2,2,1.0
817130917069825,1.0,1.0,2,2,2,1.0
815650377154015,1.0,1.0,2,2,2,1.0
838431189614774,1.0,1.0,2,2,2,1.0
928868355359974,1.0,1.0,2,2,2,1.0
839749287686502,1.0,1.0,2,2,2,1.0
842506469584496,1.0,1.0,2,2,2,1.0
867925658211893,1.0,1.0,2,2,2,1.0
865797750639743,1.0,1.0,2,2,2,1.0
865069437521606,1.0,1.0,2,2,2,1.0
864282955153079,1.0,1.0,2,2,2,1.0
861189532340732,1.0,1.0,2,2,2,1.0
860773981483182,1.0,1.0,2,2,2,1.0
859488355247977,1.0,1.0,2,2,2,1.0
856659329860671,1.0,1.0,2,2,2,1.0
856196532034742,1.0,1.0,2,2,2,1.0
856002651977376,1.0,1.0,2,2,2,1.0
852585831745890,1.0,1.0,2,2,2,1.0
851415285105810,1.0,1.0,2,2,2,1.0
849029058347527,1.0,1.0,2,2,2,1.0
847825996821852,1.0,1.0,2,2,2,1.0
846495753883845,1.0,1.0,2,2,2,1.0
845905643839878,1.0,1.0,2,2,2,1.0
843685609933272,1.0,1.0,2,2,2,1.0
842208773570297,1.0,1.0,2,2,2,1.0
929369625637993,1.0,1.0,2,2,2,1.0
929892396285024,1.0,1.0,2,2,2,1.0
930327952506057,1.0,1.0,2,2,2,1.0
1031181606021772,1.0,1.0,2,2,2,1.0
1030123731803679,1.0,1.0,2,2,2,1.0
1027908380870391,1.0,1.0,2,2,2,1.0
1022454719805434,1.0,1.0,2,2,2,1.0
1021594859872156,1.0,1.0,2,2,2,1.0
1021124134772078,1.0,1.0,1,1,2,1.0
1019461822926641,1.0,1.0,2,2,2,1.0
1019457102639325,1.0,1.0,2,2,2,1.0
1018413615031426,1.0,1.0,2,2,2,1.0
1017309304193735,1.0,1.0,1,1,2,1.0
1016992985909939,1.0,1.0,2,2,2,1.0
1016992299872584,1.0,1.0,2,2,2,1.0
1016971130850812,1.0,1.0,2,2,2,1.0
1012620835740489,1.0,1.0,2,2,2,1.0
1010337155936998,1.0,1.0,2,2,2,1.0
1007967198480174,1.0,1.0,2,2,2,1.0
1003776411686030,1.0,1.0,2,2,2,1.0
1032531451857911,1.0,1.0,2,2,2,1.0
1003095811914886,1.0,1.0,2,2,2,1.0
1033308069464061,1.0,1.0,1,1,2,1.0
1034590862787173,1.0,1.0,2,2,2,1.0
1062321143300392,1.0,1.0,2,2,2,1.0
1061740128731984,1.0,1.0,2,2,2,1.0
1061137487097510,1.0,1.0,2,2,2,1.0
1056807236391775,1.0,1.0,2,2,2,1.0
1053963194732313,1.0,1.0,2,2,2,1.0
1053818081538545,1.0,1.0,2,2,2,1.0
1051710771311234,1.0,1.0,2,2,2,1.0
1050971441056192,1.0,1.0,2,2,2,1.0
1050664459184283,1.0,1.0,2,2,2,1.0
1050493318125872,1.0,1.0,2,2,2,1.0
1049223598362779,1.0,1.0,2,2,2,1.0
1047653687555895,1.0,1.0,2,2,2,1.0
